Package|Class|Method|Cyclomatic Complexity
org.apache.commons.collections4.bloomfilter|IndexExtractor|fromBitMapExtractor|4
org.apache.commons.collections4.bloomfilter|IndexExtractor|fromIndexArray|3
org.apache.commons.collections4.bloomfilter|IndexExtractor|asIndexArray|1
org.apache.commons.collections4.bloomfilter|IndexExtractor|processIndices|1
org.apache.commons.collections4.bloomfilter|IndexExtractor|uniqueIndices|4
org.apache.commons.collections4.bloomfilter|IndexFilter|create|1
org.apache.commons.collections4.bloomfilter|IndexFilter|test|4
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|cardinality|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|characteristics|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|cleanup|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|clear|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|contains|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|contains|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|contains|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|contains|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|contains|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|copy|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|createFilter|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|createFilter|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|createFilter|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|estimateN|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|estimateUnion|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|find|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|find|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|find|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|find|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|flatten|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|get|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|getDepth|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|getShape|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|isEmpty|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|merge|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|merge|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|merge|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|next|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|processBitMaps|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|processBloomFilters|1
org.apache.commons.collections4.bloomfilter|LayeredBloomFilter|processIndices|1
org.apache.commons.collections4.bloomfilter|LayerManager|builder|1
org.apache.commons.collections4.bloomfilter|LayerManager|addFilter|1
org.apache.commons.collections4.bloomfilter|LayerManager|cleanup|3
org.apache.commons.collections4.bloomfilter|LayerManager|clear|1
org.apache.commons.collections4.bloomfilter|LayerManager|copy|1
org.apache.commons.collections4.bloomfilter|LayerManager|first|1
org.apache.commons.collections4.bloomfilter|LayerManager|get|3
org.apache.commons.collections4.bloomfilter|LayerManager|getDepth|1
org.apache.commons.collections4.bloomfilter|LayerManager|getTarget|3
org.apache.commons.collections4.bloomfilter|LayerManager|last|1
org.apache.commons.collections4.bloomfilter|LayerManager|next|1
org.apache.commons.collections4.bloomfilter|LayerManager|processBloomFilters|3
org.apache.commons.collections4.bloomfilter|Builder|get|1
org.apache.commons.collections4.bloomfilter|Builder|setCleanup|1
org.apache.commons.collections4.bloomfilter|Builder|setExtendCheck|1
org.apache.commons.collections4.bloomfilter|Builder|setSupplier|1
org.apache.commons.collections4.bloomfilter|Cleanup|noCleanup|1
org.apache.commons.collections4.bloomfilter|Cleanup|onMaxSize|4
org.apache.commons.collections4.bloomfilter|Cleanup|removeEmptyTarget|3
org.apache.commons.collections4.bloomfilter|Cleanup|removeIf|1
org.apache.commons.collections4.bloomfilter|ExtendCheck|advanceOnCount|4
org.apache.commons.collections4.bloomfilter|ExtendCheck|advanceOnPopulated|1
org.apache.commons.collections4.bloomfilter|ExtendCheck|advanceOnSaturation|3
org.apache.commons.collections4.bloomfilter|ExtendCheck|neverAdvance|1
org.apache.commons.collections4.bloomfilter|LongBiPredicate|test|1
org.apache.commons.collections4.bloomfilter|SetOperations|andCardinality|1
org.apache.commons.collections4.bloomfilter|SetOperations|cardinality|1
org.apache.commons.collections4.bloomfilter|SetOperations|cardinality|1
org.apache.commons.collections4.bloomfilter|SetOperations|cosineDistance|1
org.apache.commons.collections4.bloomfilter|SetOperations|cosineSimilarity|1
org.apache.commons.collections4.bloomfilter|SetOperations|cosineSimilarity|1
org.apache.commons.collections4.bloomfilter|SetOperations|hammingDistance|1
org.apache.commons.collections4.bloomfilter|SetOperations|jaccardDistance|1
org.apache.commons.collections4.bloomfilter|SetOperations|jaccardSimilarity|1
org.apache.commons.collections4.bloomfilter|SetOperations|orCardinality|1
org.apache.commons.collections4.bloomfilter|SetOperations|xorCardinality|1
org.apache.commons.collections4.bloomfilter|Shape|calculateNumberOfHashFunctions|3
org.apache.commons.collections4.bloomfilter|Shape|checkCalculatedProbability|3
org.apache.commons.collections4.bloomfilter|Shape|checkNumberOfBits|3
org.apache.commons.collections4.bloomfilter|Shape|checkNumberOfHashFunctions|3
org.apache.commons.collections4.bloomfilter|Shape|checkNumberOfItems|3
org.apache.commons.collections4.bloomfilter|Shape|checkProbability|3
org.apache.commons.collections4.bloomfilter|Shape|fromKM|1
org.apache.commons.collections4.bloomfilter|Shape|fromNM|1
org.apache.commons.collections4.bloomfilter|Shape|fromNMK|1
org.apache.commons.collections4.bloomfilter|Shape|fromNP|3
org.apache.commons.collections4.bloomfilter|Shape|fromPMK|1
org.apache.commons.collections4.bloomfilter|Shape|equals|3
org.apache.commons.collections4.bloomfilter|Shape|estimateMaxN|1
org.apache.commons.collections4.bloomfilter|Shape|estimateN|1
org.apache.commons.collections4.bloomfilter|Shape|getNumberOfBits|1
org.apache.commons.collections4.bloomfilter|Shape|getNumberOfHashFunctions|1
org.apache.commons.collections4.bloomfilter|Shape|getProbability|4
org.apache.commons.collections4.bloomfilter|Shape|hashCode|1
org.apache.commons.collections4.bloomfilter|Shape|isSparse|1
org.apache.commons.collections4.bloomfilter|Shape|toString|1
org.apache.commons.collections4.bloomfilter|SimpleBloomFilter|asBitMapArray|1
org.apache.commons.collections4.bloomfilter|SimpleBloomFilter|cardinality|3
org.apache.commons.collections4.bloomfilter|SimpleBloomFilter|characteristics|1
org.apache.commons.collections4.bloomfilter|SimpleBloomFilter|clear|1
org.apache.commons.collections4.bloomfilter|SimpleBloomFilter|contains|1
org.apache.commons.collections4.bloomfilter|SimpleBloomFilter|copy|1
org.apache.commons.collections4.bloomfilter|SimpleBloomFilter|getShape|1
org.apache.commons.collections4.bloomfilter|SimpleBloomFilter|isEmpty|1
org.apache.commons.collections4.bloomfilter|SimpleBloomFilter|merge|4
org.apache.commons.collections4.bloomfilter|SimpleBloomFilter|merge|3
org.apache.commons.collections4.bloomfilter|SimpleBloomFilter|merge|1
org.apache.commons.collections4.bloomfilter|SimpleBloomFilter|merge|3
org.apache.commons.collections4.bloomfilter|SimpleBloomFilter|processBitMapPairs|1
org.apache.commons.collections4.bloomfilter|SimpleBloomFilter|processBitMaps|3
org.apache.commons.collections4.bloomfilter|SimpleBloomFilter|processIndices|1
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|add|1
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|asBitMapArray|1
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|cardinality|1
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|characteristics|1
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|clear|1
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|contains|1
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|contains|1
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|copy|1
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|getShape|1
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|isEmpty|1
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|merge|1
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|merge|1
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|merge|1
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|merge|5
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|processBitMaps|7
org.apache.commons.collections4.bloomfilter|SparseBloomFilter|processIndices|3
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|asBitMapArray|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|asIndexArray|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|cardinality|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|characteristics|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|clear|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|contains|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|contains|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|contains|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|contains|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|estimateIntersection|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|estimateN|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|estimateUnion|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|getShape|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|getWrapped|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|isFull|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|merge|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|merge|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|merge|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|merge|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|processBitMapPairs|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|processBitMaps|1
org.apache.commons.collections4.bloomfilter|WrappedBloomFilter|processIndices|1
org.apache.commons.collections4|BoundedCollection|isFull|1
org.apache.commons.collections4|BoundedCollection|maxSize|1
org.apache.commons.collections4|BoundedMap|isFull|1
org.apache.commons.collections4|BoundedMap|maxSize|1
org.apache.commons.collections4|Closure|accept|1
org.apache.commons.collections4|Closure|execute|1
org.apache.commons.collections4|ClosureUtils|asClosure|1
org.apache.commons.collections4|ClosureUtils|chainedClosure|1
org.apache.commons.collections4|ClosureUtils|chainedClosure|1
org.apache.commons.collections4|ClosureUtils|doWhileClosure|1
org.apache.commons.collections4|ClosureUtils|exceptionClosure|1
org.apache.commons.collections4|ClosureUtils|forClosure|1
org.apache.commons.collections4|ClosureUtils|ifClosure|1
org.apache.commons.collections4|ClosureUtils|ifClosure|1
org.apache.commons.collections4|ClosureUtils|invokerClosure|1
org.apache.commons.collections4|ClosureUtils|invokerClosure|1
org.apache.commons.collections4|ClosureUtils|nopClosure|1
org.apache.commons.collections4|ClosureUtils|switchClosure|1
org.apache.commons.collections4|ClosureUtils|switchClosure|1
org.apache.commons.collections4|ClosureUtils|switchClosure|1
org.apache.commons.collections4|ClosureUtils|switchMapClosure|1
org.apache.commons.collections4|ClosureUtils|whileClosure|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|add|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|addAll|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|clear|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|contains|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|containsAll|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|decorated|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|isEmpty|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|iterator|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|remove|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|removeAll|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|removeIf|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|retainAll|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|setCollection|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|size|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|toArray|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|toArray|1
org.apache.commons.collections4.collection|AbstractCollectionDecorator|toString|1
org.apache.commons.collections4.collection|CompositeCollection|add|3
org.apache.commons.collections4.collection|CompositeCollection|addAll|3
org.apache.commons.collections4.collection|CompositeCollection|addComposited|3
org.apache.commons.collections4.collection|CompositeCollection|addComposited|3
org.apache.commons.collections4.collection|CompositeCollection|addComposited|4
org.apache.commons.collections4.collection|CompositeCollection|clear|1
org.apache.commons.collections4.collection|CompositeCollection|contains|3
org.apache.commons.collections4.collection|CompositeCollection|containsAll|4
org.apache.commons.collections4.collection|CompositeCollection|getCollections|1
org.apache.commons.collections4.collection|CompositeCollection|getMutator|1
org.apache.commons.collections4.collection|CompositeCollection|isEmpty|3
org.apache.commons.collections4.collection|CompositeCollection|iterator|3
org.apache.commons.collections4.collection|CompositeCollection|remove|3
org.apache.commons.collections4.collection|CompositeCollection|removeAll|3
org.apache.commons.collections4.collection|CompositeCollection|removeComposited|1
org.apache.commons.collections4.collection|CompositeCollection|removeIf|3
org.apache.commons.collections4.collection|CompositeCollection|retainAll|3
org.apache.commons.collections4.collection|CompositeCollection|setMutator|1
org.apache.commons.collections4.collection|CompositeCollection|size|1
org.apache.commons.collections4.collection|CompositeCollection|toArray|3
org.apache.commons.collections4.collection|CompositeCollection|toArray|4
org.apache.commons.collections4.collection|CompositeCollection|toCollection|1
org.apache.commons.collections4.collection|CollectionMutator|add|1
org.apache.commons.collections4.collection|CollectionMutator|addAll|1
org.apache.commons.collections4.collection|CollectionMutator|remove|1
org.apache.commons.collections4.collection|IndexedCollection|nonUniqueIndexedCollection|1
org.apache.commons.collections4.collection|IndexedCollection|uniqueIndexedCollection|1
org.apache.commons.collections4.collection|IndexedCollection|add|3
org.apache.commons.collections4.collection|IndexedCollection|addAll|1
org.apache.commons.collections4.collection|IndexedCollection|addToIndex|3
org.apache.commons.collections4.collection|IndexedCollection|clear|1
org.apache.commons.collections4.collection|IndexedCollection|contains|1
org.apache.commons.collections4.collection|IndexedCollection|containsAll|3
org.apache.commons.collections4.collection|IndexedCollection|get|1
org.apache.commons.collections4.collection|IndexedCollection|reindex|1
org.apache.commons.collections4.collection|IndexedCollection|remove|3
org.apache.commons.collections4.collection|IndexedCollection|removeAll|1
org.apache.commons.collections4.collection|IndexedCollection|removeFromIndex|1
org.apache.commons.collections4.collection|IndexedCollection|removeIf|6
org.apache.commons.collections4.collection|IndexedCollection|retainAll|3
org.apache.commons.collections4.collection|IndexedCollection|values|1
org.apache.commons.collections4.collection|PredicatedCollection|builder|1
org.apache.commons.collections4.collection|PredicatedCollection|notNullBuilder|1
org.apache.commons.collections4.collection|PredicatedCollection|predicatedCollection|1
org.apache.commons.collections4.collection|PredicatedCollection|add|1
